event_id,split,ID,event_start,event_end,first_high_date,last_high_date,peak_date,season,water_year,month,duration_days,high_flow_days,threshold_q95,peak_q,event_volume_q,p3,p7,p30,event_precip,temp7,temp30,swe_before,swe_mean7,swe_delta_7,soil_wetness,soil_wetness_30,frac_snow,aridity,p_season,area_calc,event_type,climate_sensitivity,heavy_rain_flag,rain_concentrated_flag,snowpack_flag,melt_flag,wet_antecedent_flag
test_14_0014,test,14,2015-03-28,2015-04-02,2015-03-30,2015-03-31,2015-03-30,MAM,2015,3,6,2,16.54078121330719,25.558168297455964,74.44095499021525,44.94999999999993,66.04999999999995,129.37,91.99000000000001,3.314285714285714,1.983333333333334,178.85,151.92857142857142,-47.400000000000006,0.4042857142857143,0.362,0.18,0.49,0.31,52.973,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_14_0015,test,14,2015-04-15,2015-04-19,2015-04-17,2015-04-17,2015-04-17,MAM,2015,4,5,1,16.54078121330719,28.2533072407045,64.77632876712329,24.169999999999934,24.939999999999955,177.82,25.759999999999998,7.8,3.7566666666666673,137.23,102.77571428571427,-59.42999999999999,0.4,0.4,0.18,0.49,0.31,52.973,snowmelt,warming_snow_transition,False,True,True,True,False
test_14_0016,test,14,2015-04-26,2015-05-05,2015-04-28,2015-05-03,2015-05-02,MAM,2015,5,10,4,16.54078121330719,32.323068493150686,150.35628962818004,52.71999999999993,86.68999999999994,143.34,109.68,7.828571428571428,5.823333333333334,36.9,21.791428571428572,-23.049999999999997,0.39142857142857146,0.3956666666666667,0.18,0.49,0.31,52.973,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_14_0017,test,14,2015-05-13,2015-05-17,2015-05-15,2015-05-15,2015-05-15,MAM,2015,5,5,1,16.54078121330719,18.191342465753426,32.15567906066536,51.969999999999935,60.26999999999995,225.57999999999998,52.63,12.957142857142857,9.450000000000001,0.54,0.06571428571428571,-0.45000000000000007,0.3971428571428572,0.3973333333333333,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,True,False,True
test_14_0018,test,14,2015-05-18,2015-05-23,2015-05-20,2015-05-21,2015-05-20,MAM,2015,5,6,2,16.54078121330719,18.688438356164383,64.67488062622309,65.16999999999993,104.83999999999995,265.65000000000003,83.69,10.27142857142857,10.056666666666667,0.0,0.28285714285714286,1.78,0.4057142857142857,0.39899999999999997,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0019,test,14,2015-05-24,2015-05-28,2015-05-26,2015-05-26,2015-05-26,MAM,2015,5,5,1,16.54078121330719,29.651600782778864,47.445604696673186,31.21999999999994,76.03999999999996,306.69,32.75,7.714285714285714,10.150000000000002,0.01,1.6385714285714286,0.049999999999999996,0.4214285714285714,0.4063333333333333,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_14_0020,test,14,2015-06-18,2015-06-25,2015-06-20,2015-06-23,2015-06-23,JJA,2015,6,8,2,16.54078121330719,28.697988258317025,83.36839138943247,33.26999999999994,94.08999999999996,236.22,93.19,11.299999999999999,13.543333333333335,0.0,0.022857142857142857,0.0,0.4071428571428571,0.38833333333333336,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_14_0021,test,14,2015-09-21,2015-09-25,2015-09-23,2015-09-23,2015-09-23,SON,2015,9,5,1,16.54078121330719,23.256986301369864,39.044007827788654,29.51999999999994,47.75999999999996,147.25,30.090000000000003,9.814285714285713,12.766666666666667,0.0,0.1142857142857143,0.8,0.39714285714285713,0.385,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,False,True,False,False,False
test_14_0022,test,14,2016-01-29,2016-02-03,2016-01-31,2016-02-01,2016-02-01,DJF,2016,2,6,2,16.54078121330719,26.89728375733855,81.02493933463796,44.879999999999946,48.11999999999996,168.9,69.41000000000001,1.6857142857142848,-2.4333333333333327,96.01,91.35714285714286,-7.0,0.3885714285714286,0.39133333333333337,0.18,0.49,0.31,52.973,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_14_0023,test,14,2016-02-19,2016-02-23,2016-02-21,2016-02-21,2016-02-21,DJF,2016,2,5,1,16.54078121330719,18.108493150684932,39.211397260273976,19.599999999999937,27.389999999999958,159.19,35.14,-0.300000000000001,0.09333333333333389,129.39,137.0514285714286,15.330000000000013,0.39428571428571424,0.39799999999999996,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,False,True,True,False,False
test_14_0024,test,14,2016-04-15,2016-04-20,2016-04-17,2016-04-18,2016-04-18,MAM,2016,4,6,2,16.54078121330719,25.742465753424657,77.36604305283757,50.539999999999935,69.14999999999996,128.8,51.96,6.6,5.35,53.65,35.42,-24.639999999999997,0.4014285714285714,0.4,0.18,0.49,0.31,52.973,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_14_0025,test,14,2016-05-11,2016-05-17,2016-05-13,2016-05-15,2016-05-14,MAM,2016,5,7,3,16.54078121330719,52.1544892367906,148.53867710371821,85.32999999999993,91.86999999999995,236.19,100.42999999999999,10.542857142857143,6.700000000000001,4.38,0.6857142857142857,-4.07,0.3985714285714286,0.402,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,True,False,True
test_14_0026,test,14,2016-05-17,2016-05-21,2016-05-19,2016-05-19,2016-05-19,MAM,2016,5,5,1,16.54078121330719,18.242066536203524,51.638794520547954,25.24999999999993,87.27999999999996,220.69,25.55,6.999999999999999,6.78,0.27,0.9442857142857142,0.8899999999999999,0.41857142857142854,0.4043333333333333,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,False,True,False,True
test_14_0027,test,14,2016-05-22,2016-05-26,2016-05-24,2016-05-24,2016-05-24,MAM,2016,5,5,1,16.54078121330719,28.71489628180039,63.25122504892367,41.05999999999993,64.44999999999996,232.19,42.050000000000004,9.542857142857143,7.3100000000000005,1.56,1.2414285714285713,2.27,0.4128571428571428,0.40599999999999997,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,True,False,True
test_14_0028,test,14,2016-06-06,2016-06-11,2016-06-08,2016-06-09,2016-06-09,JJA,2016,6,6,2,16.54078121330719,43.194927592955,113.52216046966733,50.51999999999993,74.39999999999995,303.78999999999996,68.82,12.971428571428572,10.870000000000001,0.0,0.0,0.0,0.4128571428571428,0.411,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0029,test,14,2016-06-12,2016-06-19,2016-06-14,2016-06-17,2016-06-17,JJA,2016,6,8,4,16.54078121330719,41.11354990215264,161.3701761252446,45.11999999999993,97.00999999999996,299.90000000000003,108.98000000000002,11.5,11.903333333333334,0.0,0.01,0.07,0.4228571428571429,0.41433333333333333,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_14_0030,test,14,2016-07-11,2016-07-17,2016-07-13,2016-07-15,2016-07-14,JJA,2016,7,7,3,16.54078121330719,26.84317808219178,94.50232485322896,79.50999999999992,88.35999999999994,232.44,92.43999999999998,15.857142857142858,14.940000000000001,0.0,0.02,0.14,0.36,0.384,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0031,test,14,2016-08-03,2016-08-08,2016-08-05,2016-08-06,2016-08-05,JJA,2016,8,6,2,16.54078121330719,68.73111545988259,103.81526418786693,95.17999999999992,113.73999999999995,252.38,98.13,16.07142857142857,16.34,0.0,0.0,0.0,0.3685714285714285,0.369,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0032,test,14,2016-09-03,2016-09-07,2016-09-05,2016-09-05,2016-09-05,SON,2016,9,5,1,16.54078121330719,23.10650489236791,34.953956947162425,19.939999999999927,24.839999999999957,136.3,20.419999999999998,15.942857142857141,15.843333333333334,0.0,0.0,0.0,0.3685714285714286,0.38866666666666666,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,False,True,False,False,False
test_14_0033,test,14,2016-09-17,2016-09-21,2016-09-19,2016-09-19,2016-09-19,SON,2016,9,5,1,16.54078121330719,43.58888454011742,60.456328767123296,41.70999999999992,70.41999999999996,126.07,42.529999999999994,13.828571428571427,15.746666666666668,0.0,0.0,0.0,0.36,0.36933333333333335,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,False
test_14_0034,test,14,2017-01-29,2017-02-03,2017-01-31,2017-02-01,2017-01-31,DJF,2017,1,6,2,16.54078121330719,28.400407045009786,74.3361252446184,28.379999999999928,28.379999999999956,110.66999999999999,37.279999999999994,-5.000000000000002,-7.6499999999999995,80.38,81.11428571428571,4.689999999999998,0.34,0.3466666666666666,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,False,True,True,False,False
test_14_0035,test,14,2017-03-07,2017-03-12,2017-03-09,2017-03-10,2017-03-09,MAM,2017,3,6,2,16.54078121330719,80.7493385518591,128.32682583170254,56.90999999999993,81.11999999999995,156.49,61.419999999999995,1.2142857142857129,0.1733333333333339,74.46,80.04571428571428,18.730000000000004,0.40285714285714286,0.38833333333333336,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,True,True,False,True
test_14_0036,test,14,2017-03-16,2017-03-21,2017-03-18,2017-03-19,2017-03-19,MAM,2017,3,6,2,16.54078121330719,39.93506066536204,89.76131506849315,32.13999999999993,32.13999999999996,175.63,37.92,4.242857142857141,1.8100000000000003,85.71,71.47571428571429,-28.089999999999996,0.40714285714285714,0.4013333333333333,0.18,0.49,0.31,52.973,snowmelt,warming_snow_transition,False,True,True,True,True
test_14_0037,test,14,2017-05-05,2017-05-11,2017-05-07,2017-05-09,2017-05-08,MAM,2017,5,7,3,16.54078121330719,35.18221526418787,127.26331115459882,53.35999999999993,67.90999999999995,231.99,56.35000000000001,6.199999999999998,4.300000000000001,22.43,8.631428571428572,-21.24,0.4214285714285714,0.37933333333333336,0.18,0.49,0.31,52.973,rain_on_snow,warming_snow_transition,True,True,True,True,True
test_14_0038,test,14,2017-07-01,2017-07-05,2017-07-03,2017-07-03,2017-07-03,JJA,2017,7,5,1,16.54078121330719,18.37225831702544,37.001518590998046,13.649999999999928,73.87999999999995,166.15,13.700000000000003,13.814285714285713,15.876666666666667,0.0,0.0,0.0,0.3385714285714285,0.32866666666666666,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,True,False,False,False,False
test_14_0039,test,14,2017-07-23,2017-07-28,2017-07-25,2017-07-26,2017-07-26,JJA,2017,7,6,2,16.54078121330719,51.351358121330726,110.31809001956947,66.70999999999992,96.03999999999995,232.06,83.19000000000001,14.6,15.826666666666666,0.0,0.0,0.0,0.36428571428571427,0.3473333333333333,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0040,test,14,2017-08-10,2017-08-14,2017-08-12,2017-08-12,2017-08-12,JJA,2017,8,5,1,16.54078121330719,25.551405088062623,51.00981604696673,34.09999999999993,67.50999999999995,217.23,34.61,13.442857142857141,16.033333333333335,0.0,0.0,0.0,0.39999999999999997,0.37900000000000006,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_14_0041,test,14,2017-08-30,2017-09-04,2017-09-01,2017-09-02,2017-09-01,SON,2017,9,6,2,16.54078121330719,57.14404696673189,141.76701369863014,75.08999999999992,76.16999999999994,201.23,116.11,17.37142857142857,16.293333333333337,0.0,0.0,0.0,0.3785714285714286,0.394,0.18,0.49,0.31,52.973,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_14_0042,test,14,2017-09-18,2017-09-22,2017-09-20,2017-09-20,2017-09-20,SON,2017,9,5,1,16.54078121330719,19.439154598825834,45.04635616438357,15.459999999999926,38.949999999999946,226.21,15.48,7.371428571428571,12.286666666666667,0.04,0.17142857142857146,0.38,0.41,0.404,0.18,0.49,0.31,52.973,storage_release,antecedent_wetness_storage,False,False,True,False,True
test_14_0043,test,14,2017-10-01,2017-10-08,2017-10-03,2017-10-06,2017-10-03,SON,2018,10,8,2,16.54078121330719,20.48407045009785,78.5445322896282,35.489999999999924,64.06999999999995,179.5,64.78999999999999,11.128571428571428,9.933333333333335,0.0,0.0,0.0,0.3871428571428571,0.404,0.18,0.49,0.31,52.973,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_14_0044,test,14,2017-11-09,2017-11-14,2017-11-11,2017-11-12,2017-11-12,SON,2018,11,6,2,16.54078121330719,36.323506849315066,74.4663170254403,50.06999999999993,64.94999999999995,161.6,62.13999999999999,2.2428571428571416,5.900000000000001,3.3,15.614285714285714,9.91,0.4057142857142857,0.38700000000000007,0.18,0.49,0.31,52.973,long_rain_wet_soil,antecedent_wetness_storage,True,True,True,False,True
test_14_0045,test,14,2017-12-29,2017-12-31,2017-12-31,2017-12-31,2017-12-31,DJF,2018,12,3,1,16.54078121330719,16.984109589041093,23.884273972602735,17.28999999999992,41.77999999999995,171.1,17.29,-2.8714285714285723,-3.6333333333333324,163.92,180.66285714285712,38.110000000000014,0.35,0.364,0.18,0.49,0.31,52.973,rainfall_runoff,mixed_rainfall_runoff,False,False,True,False,False
test_15_0001,test,15,2014-04-30,2014-05-05,2014-05-02,2014-05-03,2014-05-02,MAM,2014,5,6,2,12.744244067796599,15.156610169491525,48.80379661016949,27.640000000000036,66.59999999999994,151.6,32.16,7.9142857142857155,7.586666666666667,0.0,0.0642857142857143,0.0,0.3985714285714286,0.391,0.16,0.49,0.29,17.6,rainfall_runoff,mixed_rainfall_runoff,True,False,False,False,False
test_15_0002,test,15,2014-05-12,2014-05-16,2014-05-14,2014-05-14,2014-05-14,MAM,2014,5,5,1,12.744244067796599,20.579796610169492,37.234983050847454,33.460000000000036,64.51999999999992,191.29999999999998,43.56999999999999,8.428571428571427,7.6066666666666665,0.0,0.8685714285714285,4.45,0.4114285714285714,0.3963333333333333,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0003,test,15,2014-07-07,2014-07-14,2014-07-09,2014-07-12,2014-07-11,JJA,2014,7,8,3,12.744244067796599,28.560813559322035,96.21152542372882,53.180000000000035,96.99999999999994,212.35,117.53,13.857142857142858,14.3,0.0,0.0,0.0,0.3757142857142857,0.3486666666666667,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0004,test,15,2014-07-20,2014-07-24,2014-07-22,2014-07-22,2014-07-22,JJA,2014,7,5,1,12.744244067796599,24.09437288135593,35.16528813559322,77.13000000000002,78.06999999999994,288.75,78.0,17.65714285714286,15.053333333333333,0.0,0.0,0.0,0.3985714285714286,0.375,0.16,0.49,0.29,17.6,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_15_0005,test,15,2014-07-25,2014-07-29,2014-07-27,2014-07-27,2014-07-27,JJA,2014,7,5,1,12.744244067796599,22.27850847457627,47.324745762711856,80.11000000000004,154.54999999999995,340.96000000000004,101.55999999999999,15.514285714285714,15.319999999999999,0.0,0.0,0.0,0.4128571428571428,0.38866666666666666,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0006,test,15,2014-07-29,2014-08-02,2014-07-31,2014-07-31,2014-07-31,JJA,2014,7,5,1,12.744244067796599,14.351186440677967,36.17084745762712,25.980000000000036,122.23999999999995,332.96000000000004,37.91,15.37142857142857,15.603333333333332,0.0,0.0,0.0,0.42142857142857143,0.3986666666666666,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0007,test,15,2014-08-29,2014-09-03,2014-08-31,2014-09-01,2014-09-01,SON,2014,9,6,2,12.744244067796599,21.575593220338984,55.79877966101696,35.80000000000004,77.59999999999995,200.87,45.78999999999999,13.342857142857142,13.763333333333332,0.0,0.0,0.0,0.39999999999999997,0.394,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0008,test,15,2014-10-21,2014-10-25,2014-10-23,2014-10-23,2014-10-23,SON,2015,10,5,1,12.744244067796599,21.394983050847458,50.26820338983051,71.56000000000004,92.41999999999996,135.48,72.29,9.228571428571428,11.463333333333333,0.0,3.731428571428571,19.56,0.3771428571428571,0.37766666666666665,0.16,0.49,0.29,17.6,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_15_0009,test,15,2014-12-16,2014-12-20,2014-12-18,2014-12-18,2014-12-18,DJF,2015,12,5,1,12.744244067796599,16.64542372881356,35.05301694915255,30.100000000000044,30.909999999999943,61.6,45.41,2.3000000000000003,3.0099999999999993,10.32,8.624285714285714,-1.75,0.3742857142857142,0.3873333333333333,0.16,0.49,0.29,17.6,rainfall_runoff,mixed_rainfall_runoff,False,True,True,False,False
test_15_0010,test,15,2015-01-02,2015-01-06,2015-01-04,2015-01-04,2015-01-04,DJF,2015,1,5,1,12.744244067796599,17.39715254237288,35.794983050847456,30.460000000000043,56.43999999999994,160.37,30.490000000000002,-3.771428571428572,-0.4500000000000004,32.75,55.95,26.659999999999997,0.39285714285714285,0.38699999999999996,0.16,0.49,0.29,17.6,cool_season_rain,cool_season_rainfall,True,False,True,False,False
test_15_0011,test,15,2015-01-08,2015-01-13,2015-01-10,2015-01-11,2015-01-10,DJF,2015,1,6,2,12.744244067796599,19.88664406779661,46.9391186440678,21.670000000000044,29.11999999999994,161.29,42.419999999999995,0.37142857142857116,-0.4466666666666671,62.5,58.20428571428572,-14.18,0.4057142857142857,0.393,0.16,0.49,0.29,17.6,snowmelt,warming_snow_transition,False,True,True,True,True
test_15_0012,test,15,2015-02-28,2015-03-04,2015-03-02,2015-03-02,2015-03-02,MAM,2015,3,5,1,12.744244067796599,16.30372881355932,34.90169491525424,29.45000000000005,48.579999999999934,93.77,38.79,-1.0142857142857147,-2.8933333333333335,173.76,190.31,29.04000000000002,0.33,0.3416666666666667,0.16,0.49,0.29,17.6,rainfall_runoff,mixed_rainfall_runoff,False,True,True,False,False
test_15_0013,test,15,2015-04-26,2015-04-30,2015-04-28,2015-04-28,2015-04-28,MAM,2015,4,5,1,12.744244067796599,29.761627118644068,41.99430508474576,33.65000000000005,40.069999999999936,166.04,44.379999999999995,8.114285714285714,5.65,33.49,15.995714285714286,-26.580000000000002,0.3742857142857143,0.39299999999999996,0.16,0.49,0.29,17.6,snowmelt,warming_snow_transition,False,True,True,True,False
test_15_0014,test,15,2015-04-30,2015-05-06,2015-05-02,2015-05-04,2015-05-02,MAM,2015,5,7,3,12.744244067796599,22.576271186440678,90.15864406779662,51.63000000000005,86.75999999999993,141.53,87.0,8.414285714285715,6.359999999999999,15.52,5.71,-14.209999999999999,0.3828571428571429,0.38866666666666666,0.16,0.49,0.29,17.6,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_15_0015,test,15,2015-05-13,2015-05-17,2015-05-15,2015-05-15,2015-05-15,MAM,2015,5,5,1,12.744244067796599,15.425084745762712,25.97369491525424,54.18000000000005,62.23999999999993,223.34,54.78999999999999,13.37142857142857,9.969999999999999,0.01,0.0,-0.01,0.3971428571428572,0.39066666666666666,0.16,0.49,0.29,17.6,warm_season_short_rain,warm_season_rainfall_intensity,True,True,True,False,True
test_15_0016,test,15,2015-05-18,2015-05-23,2015-05-20,2015-05-21,2015-05-21,MAM,2015,5,6,2,12.744244067796599,17.675389830508475,61.02183050847457,69.32000000000005,104.25999999999993,273.8,79.95,9.442857142857141,10.5,0.0,0.74,3.88,0.41285714285714287,0.3963333333333333,0.16,0.49,0.29,17.6,warm_season_short_rain,warm_season_rainfall_intensity,True,True,False,False,True
test_15_0017,test,15,2015-05-24,2015-05-28,2015-05-26,2015-05-26,2015-05-26,MAM,2015,5,5,1,12.744244067796599,29.629830508474576,47.36867796610169,31.44000000000005,74.20999999999994,302.26000000000005,32.85,8.242857142857144,10.663333333333332,0.0,1.1771428571428573,0.0,0.4228571428571429,0.404,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0018,test,15,2015-06-18,2015-06-25,2015-06-20,2015-06-23,2015-06-23,JJA,2015,6,8,2,12.744244067796599,36.805423728813565,115.56122033898305,32.04000000000004,92.09999999999994,234.06,91.38,11.714285714285712,13.99,0.0,0.0,0.0,0.41000000000000003,0.3886666666666666,0.16,0.49,0.29,17.6,long_rain_wet_soil,antecedent_wetness_storage,True,False,False,False,True
test_15_0019,test,15,2015-09-21,2015-09-25,2015-09-23,2015-09-23,2015-09-23,SON,2015,9,5,1,12.744244067796599,16.15728813559322,25.300067796610172,28.160000000000046,46.749999999999936,141.10999999999999,28.65,10.2,13.176666666666666,0.0,0.05714285714285715,0.4,0.39142857142857146,0.37933333333333336,0.16,0.49,0.29,17.6,rainfall_runoff,mixed_rainfall_runoff,False,True,False,False,False
test_15_0020,test,15,2015-11-19,2015-11-23,2015-11-21,2015-11-21,2015-11-21,SON,2016,11,5,1,12.744244067796599,13.052745762711865,22.385898305084744,53.01000000000004,53.81999999999993,75.92,62.81999999999999,6.814285714285712,7.6066666666666665,0.0,1.8314285714285714,12.39,0.3757142857142857,0.38433333333333336,0.16,0.49,0.29,17.6,cool_season_rain,cool_season_rainfall,True,True,False,False,False
test_15_0021,test,15,2016-01-07,2016-01-11,2016-01-09,2016-01-09,2016-01-09,DJF,2016,1,5,1,12.744244067796599,14.609898305084744,31.260203389830508,21.250000000000043,40.52999999999993,71.53,35.28,-0.900000000000001,1.0133333333333328,2.57,18.849999999999998,22.73,0.39142857142857146,0.39766666666666667,0.16,0.49,0.29,17.6,rainfall_runoff,mixed_rainfall_runoff,False,False,True,False,False
test_15_0022,test,15,2016-01-29,2016-02-03,2016-01-31,2016-02-01,2016-01-31,DJF,2016,1,6,2,12.744244067796599,33.627661016949155,73.64501694915255,43.04000000000005,43.23999999999993,176.32999999999998,71.62,1.6714285714285702,-1.9800000000000004,90.11,83.23428571428572,-8.310000000000002,0.3857142857142857,0.3923333333333333,0.16,0.49,0.29,17.6,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_15_0023,test,15,2016-04-15,2016-04-21,2016-04-17,2016-04-19,2016-04-18,MAM,2016,4,7,3,12.744244067796599,29.30277966101695,78.40433898305085,48.87000000000003,66.21999999999994,122.73,50.269999999999996,7.042857142857142,5.849999999999999,32.59,17.51142857142857,-19.6,0.3985714285714286,0.39866666666666667,0.16,0.49,0.29,17.6,rain_on_snow,warming_snow_transition,True,True,True,True,False
test_15_0024,test,15,2016-05-11,2016-05-17,2016-05-13,2016-05-15,2016-05-14,MAM,2016,5,7,3,12.744244067796599,31.460338983050846,92.08677966101695,85.54000000000003,92.09999999999994,231.99,100.89999999999999,11.07142857142857,7.239999999999998,0.07,0.004285714285714286,-0.07,0.39571428571428574,0.4006666666666667,0.16,0.49,0.29,17.6,warm_season_short_rain,warm_season_rainfall_intensity,True,True,True,False,True
